word,word_len,uni_prob,bi_prob,pos_uni_freq,pos_bi_freq
CH AE L,3,-11.715448018832205,-12.015106350367686,1.139943590011557,1.0075507725511241
S M IH T,4,-11.659522796519543,-12.886327451683146,1.2381096061076513,1.0054892159547089
CH IY SH,3,-12.602658292246485,-15.587246918178872,1.0597505448193427,1.0008167361418225
CH EY JH,3,-13.881580009135522,-14.214479342850549,1.043694685901778,1.001014417626945
S AH T,3,-7.7357624804729195,-8.29385670262259,1.2519663371607879,1.0170502916316435
S AH G,3,-9.49370470439469,-11.350042856657508,1.205968609620922,1.0143468476791302
JH IH S,3,-10.253585161652868,-10.163512338296647,1.197531950888619,1.0228307519850088
K EH K,3,-9.561470690729465,-11.03254783491375,1.2186527605789996,1.0087571764650054
D IH ZH,3,-12.927084743182679,-12.861681198972793,1.1664298897427994,1.0284215944872221
HH AE N,3,-11.191107218463934,-8.356079968287613,1.19528509515159,1.0168839078769385
TH EY DH,3,-16.368690420765986,-18.600790147067585,1.0346178309739158,1.0001955457858027
G AW R,3,-12.959529447108403,-16.390284362457493,1.112338967702616,1.0004292040690834
Y ER V,3,-12.752799836947904,-13.336270100059371,1.0651647956828214,1.0023454815799728
TH AO TH,3,-15.569126316374618,-14.443100697642949,1.0474679687046935,1.0005446094111772
DH IY TH,3,-15.565676762627508,-16.682340568588614,1.0520510858139185,1.0003519112244676
CH AY Z,3,-13.909714303636193,-11.734417678639051,1.0605892981349228,1.00128868005691
S EH S,3,-9.092085406795977,-9.171073013668693,1.2604306642229013,1.0147307943933956
K AE TH,3,-12.310703334739813,-11.909594837248038,1.1632484944578494,1.0098702956489791
G AO TH,3,-14.433657266382326,-13.762470508515724,1.0673383455432854,1.000855204589187
F UW DH,3,-15.350905823072837,-16.577825625643168,1.0734263169574427,1.000505785013926
W AY DH,3,-15.811910026317392,-14.864960937809991,1.0573630815776554,1.0017096972786008
M AE L,3,-9.946018026002239,-9.576061470718624,1.184419081919812,1.0147332860426022
R AH L,3,-7.984813357425761,-7.772600100420831,1.2077888527944984,1.0139108288429861
B IY S,3,-9.828629074925185,-11.28633567622807,1.175930895215785,1.0058588986264625
SH IH S,3,-9.777677102902306,-11.06860529125953,1.1946212511564034,1.022986049574014
P IH M,3,-9.660811730779594,-10.465703731579906,1.2288114617379737,1.010189763714548
SH AY V,3,-12.772842743955334,-14.94190747651211,1.0674542447890638,1.0016028347337864
G EY S,3,-11.219429397965783,-11.127452335505657,1.1324962789640183,1.003908424066848
R IY N,3,-8.704977499448749,-9.352102331464359,1.1930642844818122,1.0193199300261544
Y AO D,3,-12.789833442350995,-14.62344105047221,1.0794638426387126,1.0008195837409155
K AH N IH F L,6,-17.493876893984638,-15.947268007142483,1.4151305302977035,1.051605338627078
S N EH K,4,-11.943519242076222,-15.031685232985676,1.2451287506854778,1.0082767832454422
SH AH CH,3,-11.679947256813866,-12.742027153315469,1.101753020645003,1.0014817341935065
CH AO NG,3,-14.369104092171954,-14.359298561446945,1.0534103958615255,1.0012915276560033
Y IY JH,3,-12.880767570202684,-16.879569081821245,1.06182561914815,1.000821363490349
DH AY DH,3,-17.933024264397794,-19.05845359641533,1.0375703233985891,1.000234370183054
CH UW TH,3,-15.272884628971326,-12.944657083693816,1.0379942884133,1.0007825390930976
N IH S,3,-8.16379403312493,-10.584494620558754,1.2049445328733281,1.0235684155327824
TH AH Z,3,-12.240727866148728,-12.83705537909457,1.108770902485795,1.0021107554470323
K AE ZH,3,-13.567278736369836,-13.99994628068632,1.1575281637757195,1.009282590441911
DH AY B,3,-14.958526493848723,-17.834675906434743,1.0602165640442813,1.001174698514363
JH AW Z,3,-14.731592146875307,-14.742314126263862,1.0439700754482346,1.0005082766631324
TH EY G,3,-13.981979315119032,-17.917765974139087,1.0494671825391706,1.00043062786863
R EH L,3,-9.210274926988006,-9.546649644147154,1.1990921878102223,1.0168045051926098
L ER Z,3,-10.73190134784577,-12.486861411444865,1.0843020999698065,1.0005068528635859
S AH D EH K T,6,-17.613426397220405,-17.1002156089692,1.3824502285799634,1.0272444538345262
JH AW JH,3,-15.016549640351787,-17.65403112167513,1.0347626938708339,1.0001556535388916
JH AY N,3,-11.608672400730491,-12.375581695735484,1.137951043334115,1.0044238197277136
SH AW Z,3,-14.255684088124745,-15.220664572671295,1.0410593757160191,1.0005082766631324
SH AY M,3,-11.949333745532146,-15.104082953791428,1.0920203224445117,1.0012893919566834
L IH S,3,-8.366340926534557,-9.559973085707197,1.214336390675944,1.0267908405046346
S AH V,3,-9.313422715919423,-10.665573850347723,1.2116889403030517,1.0142293066377166
JH ER TH,3,-13.770141388355583,-13.64496657020545,1.054764047362672,1.0014414859967087
CH EY TH,3,-14.747618321050542,-15.825849668326446,1.040168454659369,1.0006226141555663
P IY M,3,-10.093073047031302,-11.557285832418378,1.1693713095463365,1.003901661019002
SH AW JH,3,-14.540641581601227,-18.13238156808256,1.0318519941386182,1.0001556535388916
SH ER JH,3,-12.428195017690001,-14.50113282367412,1.0553795788728653,1.0010949140205407
R EY B,3,-10.740564883135775,-13.543021398551158,1.1095790481399634,1.0040085235638163
T AH L,3,-7.745029850592834,-8.491101687919944,1.19013060775239,1.012357852952937
