word,word_len,uni_prob,bi_prob,pos_uni_freq,pos_bi_freq
G UW V,3,-13.185346530321898,-14.177550152120709,1.0734378296226326,1.0010249172135213
G UW ZH,3,-15.742694330875764,-15.15882033141754,1.051333530928275,1.0006813270783756
HH UW DH,3,-16.1530007434863,-15.334975056658113,1.0654020263365944,1.000981375105916
HH UW SH,3,-13.594318543239666,-13.171948403674564,1.0711667052707015,1.0010195517875988
HH UW ZH,3,-16.173514283319403,-13.759808751042135,1.0638749590692813,1.0010959051509645
JH AO B,3,-12.974786400120204,-17.33423476170827,1.0738076904240474,1.0008325705071281
JH AW,2,-10.30849666073046,-13.258605023383726,1.0242239132320536,1.0001130667470697
JH AW CH,3,-15.514450381184151,-16.10797889075344,1.0326991365656415,1.000265773473801
JH AW D,3,-13.671621703342623,-14.696811892900783,1.0618279446896395,1.0006093636089464
JH AW JH,3,-15.018418234830365,-17.68403097359216,1.0348752074215628,1.0001512434287525
JH AW R,3,-13.222260392190446,-17.12061398252,1.1019898138199746,1.0003803035188494
JH AW Z,3,-14.730421350476096,-14.76086360651685,1.0442284944338556,1.000494833563898
JH UW DH,3,-15.990629973111691,-15.43247087444232,1.0406957895182758,1.0016597755883343
JH UW SH,3,-13.431947772865058,-13.269444221458771,1.0464604684523828,1.0016979522700171
L AW CH,3,-13.62450341616788,-14.727945481899113,1.0494963646463886,1.0005295958836302
L AW JH,3,-13.128471269814092,-16.303997564737834,1.05167243550231,1.0004150658385818
L AW TH,3,-13.997412241080784,-14.378729548800981,1.0482365341508555,1.0008350093370928
M UW DH,3,-14.711587083145329,-16.16172491958755,1.07922396065416,1.0009059972745362
M UW SH,3,-12.152904882898694,-13.998698266604,1.084988639588267,1.000944173956219
M UW ZH,3,-14.732100622978432,-14.58655861397157,1.077696893386847,1.0010205273195847
N AO B,3,-10.881663685034614,-17.55568952284024,1.0812647558051862,1.0017371044836858
N AO D,3,-10.397608302333229,-14.220606176113497,1.0934812939436913,1.0019279878921
N AO NG,3,-11.78685493720642,-13.172499912745991,1.0676356804444167,1.002576991480708
N AO TH,3,-12.613345805087661,-14.991597244619573,1.06309265532416,1.0015843977569545
N AW CH,3,-13.421327666098563,-16.096214448582458,1.0401562019467805,1.000265773473801
N AW D,3,-11.578498988257033,-14.685047450729801,1.0692850100707783,1.0006093636089464
N AW JH,3,-12.925295519744775,-17.67226653142118,1.0423322728027016,1.0001512434287525
N AW TH,3,-13.794236491011468,-15.746998515484327,1.0388963714512471,1.0005711869272635
P AW JH,3,-13.799693318994319,-14.876021539850386,1.0984109109467208,1.0007919549954807
P UW DH,3,-14.771905057275646,-16.000657520157276,1.1042314930434338,1.0004537302862575
P UW SH,3,-12.213222857029011,-13.837630867173727,1.1099961719775409,1.0004919069679403
P UW ZH,3,-14.79241859710875,-14.425491214541298,1.1027044257761207,1.000568260331306
R AO CH,3,-12.537401852620427,-15.552118979402339,1.1012988552080634,1.000641199332721
R AO SH,3,-11.569714419089099,-14.880345872980607,1.1016806220248916,1.000870259422818
R AW JH,3,-13.222260392190446,-15.091355924093422,1.0792786421910716,1.0006035104170312
SH AO B,3,-12.503131112942661,-17.628126025702294,1.0706440869290188,1.0010587040012675
SH AO CH,3,-13.861904408082804,-17.37008890016726,1.053731816943526,1.0008296439111706
SH AO D,3,-12.019075730241275,-14.293042678975551,1.0828606250675237,1.0012495874096818
SH AO G,3,-13.097423079659986,-15.513478363134137,1.0628942205474046,1.0015931775448272
SH AO NG,3,-13.408322365114467,-13.244936415608045,1.057015011568249,1.0018985909982898
SH AO SH,3,-12.894216974551476,-16.69831579374553,1.0541135837603541,1.0010587040012675
SH AO TH,3,-14.234813232995709,-15.064033747481627,1.0524719864479926,1.0009059972745362
SH AO Z,3,-13.077875377374745,-14.490075780618906,1.06526117481174,1.0013259407730475
SH AW CH,3,-15.04279509400661,-16.601583454253287,1.0295355330706129,1.000265773473801
SH AW D,3,-13.199966416165081,-15.19041645640063,1.0586643411946108,1.0006093636089464
SH AW JH,3,-14.546762947652823,-18.17763553709201,1.0317116039265342,1.0001512434287525
SH AW L,3,-12.65681598263655,-15.680737797869517,1.0882512694988025,1.0006475402906292
SH AW TH,3,-15.415703918919515,-16.252367521155154,1.0282757025750795,1.0005711869272635
SH AW Z,3,-14.258766063298552,-15.254468170016697,1.041064890938827,1.000494833563898
SH UW DH,3,-15.51897468593415,-16.881080681997013,1.0375321860232471,1.0005291081176373
SH UW TH,3,-14.30088874413175,-14.568585327710561,1.0416552676449926,1.001063581661197
SH UW V,3,-12.982140425213387,-14.324644197084204,1.0581094174502914,1.0009872282978314
